season,bowler,phase,runs_conceded,balls_bowled,wickets,dot_balls,boundaries,fours,sixes,economy_rate,balls_per_wicket,bowling_avg,dot_ball_pct,boundary_pct,six_pct,performance_index
2011,Z Khan,Death,168,118,7,38,18,12,6,8.54,16.86,24.0,0.32,0.15,0.05,-0.029103259254297933
2011,Z Khan,Middle,70,43,1,13,10,9,1,9.77,43.0,70.0,0.3,0.23,0.02,-0.4090514925908608
2011,Z Khan,Powerplay,210,194,5,109,29,25,4,6.49,38.8,42.0,0.56,0.15,0.02,1.3219931187880438
2012,A Ashish Reddy,Death,94,58,6,16,9,3,6,9.72,9.67,15.67,0.28,0.16,0.1,-0.6750691768012349
2012,A Ashish Reddy,Middle,114,99,5,38,11,8,3,6.91,19.8,22.8,0.38,0.11,0.03,0.6987664512447362
2012,A Ashish Reddy,Powerplay,30,12,0,6,6,3,3,15.0,,,0.5,0.5,0.25,-2.7466691927999203
2012,A Chandila,Middle,40,30,1,12,4,0,4,8.0,30.0,40.0,0.4,0.13,0.13,-0.028298602767908857
2012,A Chandila,Powerplay,47,54,4,28,5,3,2,5.22,13.5,11.75,0.52,0.09,0.04,1.4865914836328602
2012,A Mishra,Death,45,26,0,7,5,3,2,10.38,,,0.27,0.19,0.08,-0.8120529637159414
2012,A Mishra,Middle,321,245,11,83,31,15,16,7.86,22.27,29.18,0.34,0.13,0.07,0.11303353507614479
2012,A Mishra,Powerplay,15,18,2,8,1,0,1,5.0,9.0,7.5,0.44,0.06,0.06,1.2339192047440242
2012,A Mithun,Powerplay,18,13,0,6,3,3,0,8.31,,,0.46,0.23,0.0,0.5074417449316669
2012,A Nehra,Death,114,61,5,15,15,9,6,11.21,12.2,22.8,0.25,0.25,0.1,-1.3311890175231587
2012,A Nehra,Middle,129,110,5,34,12,9,3,7.04,22.0,25.8,0.31,0.11,0.03,0.4315411329540204
2012,A Nehra,Powerplay,168,120,1,58,30,25,5,8.4,120.0,168.0,0.48,0.25,0.04,0.277179332180828
2012,A Singh,Death,156,71,6,17,24,15,9,13.18,11.83,26.0,0.24,0.34,0.13,-2.1622552077204475
2012,A Singh,Middle,20,19,0,5,1,1,0,6.32,,,0.26,0.05,0.0,0.7414829505231142
2012,A Singh,Powerplay,141,114,4,46,15,13,2,7.42,28.5,35.25,0.4,0.13,0.02,0.6708408152886147
2012,AA Chavan,Middle,100,66,3,18,10,6,4,9.09,22.0,33.33,0.27,0.15,0.06,-0.35183512316641724
2012,AA Chavan,Powerplay,123,95,3,49,18,13,5,7.77,31.67,41.0,0.52,0.19,0.05,0.6686559929955791
2012,AA Jhunjhunwala,Middle,12,12,1,5,0,0,0,6.0,12.0,12.0,0.42,0.0,0.0,1.522460327939744
2012,AA Jhunjhunwala,Powerplay,27,24,0,10,4,4,0,6.75,,,0.42,0.17,0.0,0.8303227707413976
2012,AB Agarkar,Middle,96,69,2,17,11,9,2,8.35,34.5,48.0,0.25,0.16,0.03,-0.1662427549933522
2012,AB Agarkar,Powerplay,22,12,0,2,3,2,1,11.0,,,0.17,0.25,0.08,-1.4667262411803925
2012,AB Dinda,Death,69,56,5,18,7,6,1,7.39,11.2,13.8,0.32,0.12,0.02,0.42886124732116837
2012,AB Dinda,Middle,18,14,0,2,1,1,0,7.71,,,0.14,0.07,0.0,0.019746403469614062
2012,AB Dinda,Powerplay,84,84,4,51,11,7,4,6.0,21.0,21.0,0.61,0.13,0.05,1.4825048903114157
2012,AB McDonald,Middle,29,31,3,10,1,1,0,5.61,10.33,9.67,0.32,0.03,0.0,1.138147751897869
2012,AB McDonald,Powerplay,33,24,1,6,4,3,1,8.25,24.0,33.0,0.25,0.17,0.04,-0.23727129658969326
2012,AC Thomas,Death,50,30,2,6,5,3,2,10.0,15.0,25.0,0.2,0.17,0.07,-0.8719684300361501
2012,AC Thomas,Powerplay,55,51,1,28,8,8,0,6.47,51.0,55.0,0.55,0.16,0.0,1.3663756794046498
2012,AD Mascarenhas,Death,21,13,2,5,3,2,1,9.69,6.5,10.5,0.38,0.23,0.08,-0.4431522617915917
2012,AD Mascarenhas,Middle,50,42,1,13,4,4,0,7.14,42.0,50.0,0.31,0.1,0.0,0.6118765591579887
2012,AD Mascarenhas,Powerplay,39,42,4,20,3,2,1,5.57,10.5,9.75,0.48,0.07,0.02,1.4631616058961863
2012,AD Mathews,Death,25,12,1,2,3,1,2,12.5,12.0,25.0,0.17,0.25,0.17,-2.211930203073101
2012,AD Mathews,Middle,125,115,5,38,11,11,0,6.52,23.0,25.0,0.33,0.1,0.0,0.7866607227768815
2012,AD Mathews,Powerplay,45,31,1,15,7,4,3,8.71,31.0,45.0,0.48,0.23,0.1,-0.03656814167527807
2012,AG Murtaza,Powerplay,11,12,0,5,1,1,0,5.5,,,0.42,0.08,0.0,1.3407949373678412
2012,AL Menaria,Powerplay,10,12,0,7,1,0,1,5.0,,,0.58,0.08,0.08,1.5486270439108667
2012,AN Ahmed,Powerplay,17,13,0,6,2,1,1,7.85,,,0.46,0.15,0.08,0.41400630501443125
2012,Anand Rajan,Death,33,12,1,2,6,4,2,16.5,12.0,33.0,0.17,0.5,0.17,-3.7190406037393213
2012,Anand Rajan,Middle,48,39,2,15,4,3,1,7.38,19.5,24.0,0.38,0.1,0.03,0.6526552151848621
2012,Anand Rajan,Powerplay,32,25,0,10,5,5,0,7.68,,,0.4,0.2,0.0,0.503395296907176
2012,Ankit Sharma,Middle,113,80,1,29,11,3,8,8.48,80.0,113.0,0.36,0.14,0.1,-0.11881959067709126
2012,Ankit Sharma,Powerplay,48,66,3,36,5,5,0,4.36,22.0,16.0,0.55,0.08,0.0,1.9888230571921484
2012,Ashwin,Death,37,39,5,15,2,1,1,5.69,7.8,7.4,0.38,0.05,0.03,1.104382264138749
2012,Ashwin,Middle,216,193,6,62,15,11,4,6.72,32.17,36.0,0.32,0.08,0.02,0.6750653710509318
2012,Ashwin,Powerplay,186,170,3,77,21,13,8,6.56,56.67,62.0,0.45,0.12,0.05,0.8605756241279687
2012,Azhar Mahmood,Death,122,79,6,25,18,16,2,9.27,13.17,20.33,0.32,0.23,0.03,-0.3091866097684526
2012,Azhar Mahmood,Middle,161,134,6,51,19,17,2,7.21,22.33,26.83,0.38,0.14,0.01,0.6576188455114231
2012,Azhar Mahmood,Powerplay,48,52,2,29,5,5,0,5.54,26.0,24.0,0.56,0.1,0.0,1.758054381644754
2012,B Lee,Death,93,63,3,22,12,9,3,8.86,21.0,31.0,0.35,0.19,0.05,-0.11108269027029909
2012,B Lee,Middle,41,36,2,12,4,2,2,6.83,18.0,20.5,0.33,0.11,0.06,0.37312335481151376
2012,B Lee,Powerplay,169,135,2,73,26,19,7,7.51,67.5,84.5,0.54,0.19,0.05,0.7826426411364586
2012,BA Bhatt,Middle,76,54,1,17,8,5,3,8.44,54.0,76.0,0.31,0.15,0.06,-0.10190716851759796
2012,BA Bhatt,Powerplay,45,36,1,12,6,6,0,7.5,36.0,45.0,0.33,0.17,0.0,0.38831328883178917
2012,BW Hilfenhaus,Death,66,40,4,14,9,6,3,9.9,10.0,16.5,0.35,0.22,0.08,-0.5504701782274836
2012,BW Hilfenhaus,Middle,28,25,2,12,3,1,2,6.72,12.5,14.0,0.48,0.12,0.08,0.7747101763364383
2012,BW Hilfenhaus,Powerplay,148,150,8,93,20,16,4,5.92,18.75,18.5,0.62,0.13,0.03,1.6403609996175355
2012,Bhuvneshwar Kumar,Death,68,54,3,21,7,5,2,7.56,18.0,22.67,0.39,0.13,0.04,0.5028517867361596
2012,Bhuvneshwar Kumar,Middle,99,79,2,22,10,9,1,7.52,39.5,49.5,0.28,0.13,0.01,0.28814207040798345
2012,Bhuvneshwar Kumar,Powerplay,126,107,3,56,15,8,7,7.07,35.67,42.0,0.52,0.14,0.07,0.8438829897773037
2012,Bipul Sharma,Middle,48,32,0,10,4,2,2,9.0,,,0.31,0.12,0.06,-0.09669118737413446
2012,Bipul Sharma,Powerplay,15,12,0,7,2,1,1,7.5,,,0.58,0.17,0.08,0.8270523929857662
2012,CH Gayle,Middle,52,26,0,7,8,5,3,12.0,,,0.27,0.31,0.12,-1.7034151290193018
2012,CJ McKay,Death,20,12,0,3,3,2,1,10.0,,,0.25,0.25,0.08,-1.0175349281144321
2012,CJ McKay,Middle,14,18,1,7,1,1,0,4.67,18.0,14.0,0.39,0.06,0.0,1.4423775859048527
2012,CJ McKay,Powerplay,26,12,0,4,5,5,0,13.0,,,0.33,0.42,0.0,-1.3721200929928183
2012,CL White,Middle,27,20,0,3,2,1,1,8.1,,,0.15,0.1,0.05,-0.3841360115565167
2012,DAJ Bracewell,Middle,15,13,1,5,1,0,1,6.92,13.0,15.0,0.38,0.08,0.08,0.5236003139605421
2012,DE Bollinger,Death,31,24,6,11,4,1,3,7.75,4.0,5.17,0.46,0.17,0.12,0.14575413847022925
2012,DE Bollinger,Middle,12,12,1,6,2,2,0,6.0,12.0,12.0,0.5,0.17,0.0,1.2372935869476267
2012,DE Bollinger,Powerplay,117,77,1,37,21,20,1,9.12,77.0,117.0,0.48,0.27,0.01,0.25301803206340023
2012,DJ Bravo,Death,167,111,7,33,20,15,5,9.03,15.86,23.86,0.3,0.18,0.05,-0.28172265861539275
2012,DJ Bravo,Middle,231,201,7,84,24,18,6,6.9,28.71,33.0,0.42,0.12,0.03,0.8073466358962225
2012,DJ Bravo,Powerplay,74,51,1,19,11,9,2,8.71,51.0,74.0,0.37,0.22,0.04,-0.0608095125531501
2012,DJ Hussey,Death,20,12,0,3,2,0,2,10.0,,,0.25,0.17,0.17,-1.2433095245573869
2012,DJ Hussey,Middle,32,36,3,13,2,2,0,5.33,12.0,10.67,0.36,0.06,0.0,1.225799477085024
2012,DL Vettori,Death,29,19,1,4,3,2,1,9.16,19.0,29.0,0.21,0.16,0.05,-0.5524987122400258
2012,DL Vettori,Middle,165,139,3,48,15,11,4,7.12,46.33,55.0,0.35,0.11,0.03,0.5581852367724236
2012,DL Vettori,Powerplay,47,54,1,21,3,3,0,5.22,54.0,47.0,0.39,0.06,0.0,1.349492492813444
2012,DR Smith,Middle,88,73,1,28,10,7,3,7.23,73.0,88.0,0.38,0.14,0.04,0.4902808788512047
2012,DS Kulkarni,Death,27,15,1,5,2,0,2,10.8,15.0,27.0,0.33,0.13,0.13,-0.7464388275205559
2012,DS Kulkarni,Powerplay,23,32,4,22,3,3,0,4.31,8.0,5.75,0.69,0.09,0.0,2.454545178374985
2012,DT Christian,Death,90,42,2,7,10,4,6,12.86,21.0,45.0,0.17,0.24,0.14,-2.0755040936032536
2012,DT Christian,Middle,57,55,1,20,6,6,0,6.22,55.0,57.0,0.36,0.11,0.0,0.9091780180822765
2012,DT Christian,Powerplay,93,72,5,35,13,11,2,7.75,14.4,18.6,0.49,0.18,0.03,0.7094878182782666
2012,DW Steyn,Death,118,79,7,25,15,13,2,8.96,11.29,16.86,0.32,0.19,0.03,-0.12378000151670335
2012,DW Steyn,Middle,45,63,3,34,2,2,0,4.29,21.0,15.0,0.54,0.03,0.0,2.131922620791597
2012,DW Steyn,Powerplay,127,147,8,92,20,20,0,5.18,18.38,15.88,0.63,0.14,0.0,1.9310693649007395
2012,GB Hogg,Death,32,25,2,10,4,3,1,7.68,12.5,16.0,0.4,0.16,0.04,0.4178347198376056
2012,GB Hogg,Middle,201,171,7,59,15,12,3,7.05,24.43,28.71,0.35,0.09,0.02,0.6911870142698032
2012,GB Hogg,Powerplay,29,24,1,12,4,3,1,7.25,24.0,29.0,0.5,0.17,0.04,0.8075773334337164
2012,Harbhajan Singh,Death,23,12,0,2,3,1,2,11.5,,,0.17,0.25,0.17,-2.0430482156341756
2012,Harbhajan Singh,Middle,303,243,3,85,31,21,10,7.48,81.0,101.0,0.35,0.13,0.04,0.3762076829177558
2012,Harbhajan Singh,Powerplay,63,80,3,46,6,4,2,4.72,26.67,21.0,0.57,0.08,0.02,1.8887959885132666
2012,Harmeet Singh,Death,30,28,4,12,3,3,0,6.43,7.0,7.5,0.43,0.11,0.0,1.1189834606437576
2012,Harmeet Singh,Middle,152,107,3,36,18,14,4,8.52,35.67,50.67,0.34,0.17,0.04,0.03247855813221123
2012,Harshal Patel,Death,49,24,2,6,7,3,4,12.25,12.0,24.5,0.25,0.29,0.17,-2.0224535727320174
2012,Harshal Patel,Middle,219,164,6,59,26,21,5,8.01,27.33,36.5,0.36,0.16,0.03,0.27660244347305596
2012,Harshal Patel,Powerplay,84,61,1,25,11,9,2,8.26,61.0,84.0,0.41,0.18,0.03,0.3430486790573799
2012,Iqbal Abdulla,Middle,51,54,1,21,4,3,1,5.67,54.0,51.0,0.39,0.07,0.02,1.1309254158218793
2012,Iqbal Abdulla,Powerplay,88,74,3,29,9,6,3,7.14,24.67,29.33,0.39,0.12,0.04,0.6070455194969288
2012,Irfan Pathan,Death,39,18,0,4,6,4,2,13.0,,,0.22,0.33,0.11,-2.0593635987441523
2012,Irfan Pathan,Middle,223,178,5,67,25,16,9,7.52,35.6,44.6,0.38,0.14,0.05,0.38665166019010294
2012,Irfan Pathan,Powerplay,215,170,3,92,39,36,3,7.59,56.67,71.67,0.54,0.23,0.02,0.8000392169071018
2012,J Botha,Death,31,24,2,9,4,4,0,7.75,12.0,15.5,0.38,0.17,0.0,0.5212861204889545
2012,J Botha,Middle,166,153,7,60,14,11,3,6.51,21.86,23.71,0.39,0.09,0.02,0.9225379503003411
2012,J Botha,Powerplay,107,74,0,30,16,11,5,8.68,,,0.41,0.22,0.07,-0.07954871702790502
2012,J Syed Mohammad,Middle,66,43,0,10,6,3,3,9.21,,,0.23,0.14,0.07,-0.5336457687399987
2012,J Theron,Death,41,27,1,8,4,1,3,9.11,27.0,41.0,0.3,0.15,0.11,-0.5233639773241247
2012,J Theron,Powerplay,22,18,1,9,4,4,0,7.33,18.0,22.0,0.5,0.22,0.0,0.8463640534717528
2012,JA Morkel,Death,46,35,4,15,5,2,3,7.89,8.75,11.5,0.43,0.14,0.09,0.2807448841393438
2012,JA Morkel,Middle,101,92,4,35,9,7,2,6.59,23.0,25.25,0.38,0.1,0.02,0.8407254275654267
2012,JA Morkel,Powerplay,245,188,5,93,39,35,4,7.82,37.6,49.0,0.49,0.21,0.02,0.6525296273520933
2012,JD Ryder,Middle,67,37,1,9,8,5,3,10.86,37.0,67.0,0.24,0.22,0.08,-1.098022208906025
2012,JD Unadkat,Middle,32,18,0,2,3,1,2,10.67,,,0.11,0.17,0.11,-1.5190811221658977
2012,JEC Franklin,Middle,96,73,5,22,12,11,1,7.89,14.6,19.2,0.3,0.16,0.01,0.19594317235307723
2012,JEC Franklin,Powerplay,30,19,1,7,3,2,1,9.47,19.0,30.0,0.37,0.16,0.05,-0.04423347709202255
2012,JH Kallis,Death,82,49,5,15,14,13,1,10.04,9.8,16.4,0.31,0.29,0.02,-0.6191907517145152
2012,JH Kallis,Middle,162,133,3,48,18,14,4,7.31,44.33,54.0,0.36,0.14,0.03,0.46134643075314513
2012,JH Kallis,Powerplay,166,154,7,67,20,19,1,6.47,22.0,23.71,0.44,0.13,0.01,1.0260868084729253
2012,JP Duminy,Middle,56,38,1,12,6,2,4,8.84,38.0,56.0,0.32,0.16,0.11,-0.44095180734527667
2012,JP Duminy,Powerplay,47,39,0,15,5,4,1,7.23,,,0.38,0.13,0.03,0.5781976191914385
2012,JP Faulkner,Death,39,24,3,7,5,2,3,9.75,8.0,13.0,0.29,0.21,0.12,-0.9207203455107537
2012,JP Faulkner,Powerplay,26,19,0,10,4,4,0,8.21,,,0.53,0.21,0.0,0.8361271996720567
2012,K Upadhyay,Middle,16,12,0,5,3,3,0,8.0,,,0.42,0.25,0.0,0.35311390215137517
2012,K Upadhyay,Powerplay,17,12,0,5,2,0,2,8.5,,,0.42,0.17,0.17,-0.3943292264415494
2012,KA Pollard,Death,26,27,6,12,2,2,0,5.78,4.5,4.33,0.44,0.07,0.0,1.3968486103281212
2012,KA Pollard,Middle,310,240,10,90,35,24,11,7.75,24.0,31.0,0.38,0.15,0.05,0.31454550504272927
2012,KA Pollard,Powerplay,16,19,0,8,1,1,0,5.05,,,0.42,0.05,0.0,1.5165817258246195
2012,KK Cooper,Death,104,70,6,27,10,6,4,8.91,11.67,17.33,0.39,0.14,0.06,0.13229092104956236
2012,KK Cooper,Middle,48,42,2,17,5,3,2,6.86,21.0,24.0,0.4,0.12,0.05,0.634717699379394
2012,KK Cooper,Powerplay,35,37,2,23,4,3,1,5.68,18.5,17.5,0.62,0.11,0.03,1.7474192726757194
2012,KMDN Kulasekara,Death,32,30,2,11,2,2,0,6.4,15.0,16.0,0.37,0.07,0.0,1.0468711181923325
2012,KMDN Kulasekara,Powerplay,56,52,2,32,9,9,0,6.46,26.0,28.0,0.62,0.17,0.0,1.5800718611662734
2012,KP Appanna,Middle,121,87,6,32,14,7,7,8.34,14.5,20.17,0.37,0.16,0.08,-0.017357158197477116
2012,KP Appanna,Powerplay,28,20,0,9,4,4,0,8.4,,,0.45,0.2,0.0,0.5569935944680465
2012,KP Pietersen,Middle,27,15,0,4,3,1,2,10.8,,,0.27,0.2,0.13,-1.1895139079957773
2012,KP Pietersen,Powerplay,26,25,0,10,2,2,0,6.24,,,0.4,0.08,0.0,1.1457449352562774
2012,Kohli,Middle,21,12,0,2,3,2,1,10.5,,,0.17,0.25,0.08,-1.3822852474609297
2012,L Balaji,Death,37,39,3,15,2,1,1,5.69,13.0,12.33,0.38,0.05,0.03,1.104382264138749
2012,L Balaji,Middle,68,74,5,35,6,5,1,5.51,14.8,13.6,0.47,0.08,0.01,1.4596460037065355
2012,L Balaji,Powerplay,64,76,3,49,8,7,1,5.05,25.33,21.33,0.64,0.11,0.01,2.0331991407766283
2012,M Kartik,Middle,187,145,3,44,17,11,6,7.74,48.33,62.33,0.3,0.12,0.04,0.19036833570315878
2012,M Kartik,Powerplay,80,80,1,41,9,6,3,6.0,80.0,80.0,0.51,0.11,0.04,1.253298271654277
2012,M Morkel,Death,192,142,11,42,20,16,4,8.11,12.91,17.45,0.3,0.14,0.03,0.11600884658172846
2012,M Morkel,Middle,39,30,2,10,4,2,2,7.8,15.0,19.5,0.33,0.13,0.07,0.08812778861910077
2012,M Morkel,Powerplay,235,217,12,119,34,31,3,6.5,18.08,19.58,0.55,0.16,0.01,1.3066557774776686
2012,M Muralitharan,Death,53,26,1,5,7,3,4,12.23,26.0,53.0,0.19,0.27,0.15,-2.0534744465230474
2012,M Muralitharan,Middle,174,183,13,70,11,7,4,5.7,14.08,13.38,0.38,0.06,0.02,1.1240835885317533
2012,M Muralitharan,Powerplay,37,36,1,15,4,3,1,6.17,36.0,37.0,0.42,0.11,0.03,0.9638937847630582
2012,M de Lange,Death,28,12,1,2,5,4,1,14.0,12.0,28.0,0.17,0.42,0.08,-2.538848270116321
2012,M de Lange,Powerplay,63,46,2,20,10,9,1,8.22,23.0,31.5,0.43,0.22,0.02,0.3414815401198265
2012,MJ Clarke,Middle,60,54,2,21,5,3,2,6.67,27.0,30.0,0.39,0.09,0.04,0.7862099477024858
2012,MJ Clarke,Powerplay,12,12,0,3,1,1,0,6.0,,,0.25,0.08,0.0,0.6606966266909293
2012,MM Patel,Death,146,78,4,18,18,8,10,11.23,19.5,36.5,0.23,0.23,0.13,-1.5020777195172945
2012,MM Patel,Middle,36,36,3,15,4,4,0,6.0,12.0,12.0,0.42,0.11,0.0,1.1565640495391163
2012,MM Patel,Powerplay,192,174,8,100,27,18,9,6.62,21.75,24.0,0.57,0.16,0.05,1.137853501176502
2012,MN Samuels,Death,72,41,3,10,9,4,5,10.54,13.67,24.0,0.24,0.22,0.12,-1.2625937421408222
2012,MN Samuels,Middle,79,68,3,26,9,8,1,6.97,22.67,26.33,0.38,0.13,0.01,0.7314138205331864
2012,MN Samuels,Powerplay,66,67,2,35,9,7,2,5.91,33.5,33.0,0.52,0.13,0.03,1.2916631624581316
2012,MS Gony,Death,49,19,0,5,7,3,4,15.47,,,0.26,0.37,0.21,-3.0159350600885984
2012,MS Gony,Middle,67,64,3,27,6,4,2,6.28,21.33,22.33,0.42,0.09,0.03,1.011843362217618
2012,MS Gony,Powerplay,101,68,0,37,15,9,6,8.91,,,0.54,0.22,0.09,0.22780419539744745
2012,Maxwell,Middle,10,12,1,5,1,1,0,5.0,12.0,10.0,0.42,0.08,0.0,1.425235931087304
2012,NLTC Perera,Middle,18,12,0,2,2,2,0,9.0,,,0.17,0.17,0.0,-0.42562834358066903
2012,Narine,Death,165,140,18,53,13,4,9,7.07,7.78,9.17,0.38,0.09,0.06,0.5743116024159096
2012,Narine,Middle,88,114,4,56,5,5,0,4.63,28.5,22.0,0.49,0.04,0.0,1.8660461185090444
2012,Narine,Powerplay,79,103,2,62,9,8,1,4.6,51.5,39.5,0.6,0.09,0.01,2.0355679683834684
2012,P Awana,Death,117,74,5,29,14,9,5,9.49,14.8,23.4,0.39,0.19,0.07,-0.18663056415093188
2012,P Awana,Middle,117,112,4,49,11,7,4,6.27,28.0,29.25,0.44,0.1,0.04,0.9956927731585326
2012,P Awana,Powerplay,148,110,8,55,23,17,6,8.07,13.75,18.5,0.5,0.21,0.05,0.4813874692843015
2012,P Kumar,Death,88,62,4,19,11,9,2,8.52,15.5,22.0,0.31,0.18,0.03,-0.051247294710534554
2012,P Kumar,Middle,62,33,1,8,8,5,3,11.27,33.0,62.0,0.24,0.24,0.09,-1.2884438621326393
2012,P Kumar,Powerplay,295,300,4,169,37,33,4,5.9,75.0,73.75,0.56,0.12,0.01,1.576076827790086
2012,P Negi,Middle,126,108,7,42,13,6,7,7.0,15.43,18.0,0.39,0.12,0.06,0.5213821131307516
2012,P Negi,Powerplay,27,25,0,9,3,3,0,6.48,,,0.36,0.12,0.0,0.8320054033117348
2012,P Parameswaran,Death,36,20,3,10,5,2,3,10.8,6.67,12.0,0.5,0.25,0.15,-0.6592479716077821
2012,P Parameswaran,Middle,38,24,1,7,5,5,0,9.5,24.0,38.0,0.29,0.21,0.0,-0.22265854100526203
2012,P Parameswaran,Powerplay,15,18,1,10,2,2,0,5.0,18.0,15.0,0.56,0.11,0.0,1.815987356825353
2012,PJ Sangwan,Middle,13,12,1,3,1,1,0,6.5,12.0,13.0,0.25,0.08,0.0,0.5762556329714664
2012,PJ Sangwan,Powerplay,29,13,0,3,4,3,1,13.38,,,0.23,0.31,0.08,-1.8580131652832832
2012,PP Chawla,Death,64,30,3,8,10,6,4,12.8,10.0,21.33,0.27,0.33,0.13,-1.9597007573470973
2012,PP Chawla,Middle,312,268,12,104,29,15,14,6.99,22.33,26.0,0.39,0.11,0.05,0.6109876733453747
2012,PP Chawla,Powerplay,49,48,1,18,5,4,1,6.12,48.0,49.0,0.38,0.1,0.02,0.9200999616617215
2012,PP Ojha,Death,36,22,2,9,4,2,2,9.82,11.0,18.0,0.41,0.18,0.09,-0.2483278751702242
2012,PP Ojha,Middle,128,116,5,46,10,3,7,6.62,23.2,25.6,0.4,0.09,0.06,0.7203858281701848
2012,PP Ojha,Powerplay,58,48,2,18,6,3,3,7.25,24.0,29.0,0.38,0.12,0.06,0.44412295056764084
2012,Pankaj Singh,Death,41,19,1,6,6,3,3,12.95,19.0,41.0,0.32,0.32,0.16,-1.9405367558210584
2012,Pankaj Singh,Middle,37,30,1,13,6,5,1,7.4,30.0,37.0,0.43,0.2,0.03,0.4918379235887731
2012,Pankaj Singh,Powerplay,93,78,5,40,17,17,0,7.15,15.6,18.6,0.51,0.22,0.0,0.9118014769141387
2012,R Bhatia,Death,62,43,7,14,6,1,5,8.65,6.14,8.86,0.33,0.14,0.12,-0.3619524102594731
2012,R Bhatia,Middle,326,268,6,75,27,19,8,7.3,44.67,54.33,0.28,0.1,0.03,0.31577911714618223
2012,R Bhatia,Powerplay,12,12,0,3,1,1,0,6.0,,,0.25,0.08,0.0,0.6606966266909293
2012,R Vinay Kumar,Death,240,137,11,38,29,14,15,10.51,12.45,21.82,0.28,0.21,0.11,-1.029455879363903
2012,R Vinay Kumar,Middle,51,36,2,14,7,4,3,8.5,18.0,25.5,0.39,0.19,0.08,-0.07409083889020866
2012,R Vinay Kumar,Powerplay,197,173,6,86,28,26,2,6.83,28.83,32.83,0.5,0.16,0.01,1.0757313931059262
2012,RA Jadeja,Death,76,56,8,22,10,8,2,8.14,7.0,9.5,0.39,0.18,0.04,0.2385837438394788
2012,RA Jadeja,Middle,186,154,4,52,15,7,8,7.25,38.5,46.5,0.34,0.1,0.05,0.42514832613077835
2012,RE van der Merwe,Middle,54,54,1,22,4,2,2,6.0,54.0,54.0,0.41,0.07,0.04,1.0359648067661664
2012,RJ Peterson,Middle,40,30,3,13,5,2,3,8.0,10.0,13.33,0.43,0.17,0.1,0.10772452910798647
2012,RJ Peterson,Powerplay,10,12,0,6,1,1,0,5.0,,,0.5,0.08,0.0,1.705545256714339
2012,RN ten Doeschate,Middle,12,14,1,4,0,0,0,5.14,14.0,12.0,0.29,0.0,0.0,1.2121961829932877
2012,RP Singh,Death,75,52,3,17,8,6,2,8.65,17.33,25.0,0.33,0.15,0.04,0.042011830134613154
2012,RP Singh,Middle,68,39,1,12,9,7,2,10.46,39.0,68.0,0.31,0.23,0.05,-0.6545017251317802
2012,RP Singh,Powerplay,185,169,6,95,28,24,4,6.57,28.17,30.83,0.56,0.17,0.02,1.2419559637200888
2012,RR Powar,Middle,24,12,0,0,3,2,1,12.0,,,0.0,0.25,0.08,-2.2312655455767674
2012,Rahul Sharma,Death,35,18,0,4,4,2,2,11.67,,,0.22,0.22,0.11,-1.4688542770497537
2012,Rahul Sharma,Middle,228,164,9,54,26,12,14,8.34,18.22,25.33,0.33,0.16,0.09,-0.21216526331480767
2012,Rahul Sharma,Powerplay,42,42,0,18,6,6,0,6.0,,,0.43,0.14,0.0,1.0918128211332334
2012,Rahul Shukla,Powerplay,15,12,0,5,2,2,0,7.5,,,0.42,0.17,0.0,0.7036612801622035
2012,Russell,Death,35,13,0,2,7,6,1,16.15,,,0.15,0.54,0.08,-3.3711814509538183
2012,Russell,Middle,102,60,1,14,16,14,2,10.2,60.0,102.0,0.23,0.27,0.03,-0.9146480415627504
2012,Russell,Powerplay,25,25,0,15,4,4,0,6.0,,,0.6,0.16,0.0,1.620943542017841
2012,Ryan Harris,Death,32,18,3,5,4,2,2,10.67,6.0,10.67,0.28,0.22,0.11,-1.089740295390552
2012,Ryan Harris,Middle,38,36,3,16,4,4,0,6.33,12.0,12.67,0.44,0.11,0.0,1.17091032509103
2012,Ryan Harris,Powerplay,66,55,2,31,12,11,1,7.2,27.5,33.0,0.56,0.22,0.02,0.9692438214514624
2012,S Aravind,Powerplay,24,12,0,5,5,4,1,12.0,,,0.42,0.42,0.08,-1.325117652653986
2012,S Nadeem,Death,29,13,0,2,4,2,2,13.38,,,0.15,0.31,0.15,-2.520896587037012
2012,S Nadeem,Middle,221,201,6,66,19,12,7,6.6,33.5,36.83,0.33,0.09,0.03,0.6424531349067476
2012,S Nadeem,Powerplay,70,61,2,27,9,7,2,6.89,30.5,35.0,0.44,0.15,0.03,0.779322893068108
2012,SB Jakati,Middle,248,175,8,50,29,20,9,8.5,21.88,31.0,0.29,0.17,0.05,-0.1939905729397207
2012,SB Jakati,Powerplay,89,73,1,29,11,7,4,7.32,73.0,89.0,0.4,0.15,0.05,0.45724209104822594
2012,SC Ganguly,Middle,60,49,2,10,5,4,1,7.35,24.5,30.0,0.2,0.1,0.02,0.08167913445101425
2012,SK Raina,Middle,87,67,1,18,8,3,5,7.79,67.0,87.0,0.27,0.12,0.07,-0.08715208769036521
2012,SK Raina,Powerplay,19,18,1,5,2,2,0,6.33,18.0,19.0,0.28,0.11,0.0,0.61029167383696
2012,SK Trivedi,Death,37,20,0,3,4,2,2,11.1,,,0.15,0.2,0.1,-1.496682165756567
