season,striker,phase,runs,balls_faced,lost_wicket,dot_balls,boundaries,fours,sixes,strike_rate,balls_per_dismissal,batting_avg,dot_ball_pct,boundary_pct,six_pct,dismissal_rate,performance_index
2013,Ashwin,Powerplay,13,21,2,14,2,2,0,61.9,10.5,6.5,0.67,0.1,0.0,0.1,-1.3422644086519642
2013,Azhar Mahmood,Death,31,26,5,13,5,4,1,119.23,5.2,6.2,0.5,0.19,3.85,0.19,-0.6261877148502047
2013,Azhar Mahmood,Middle,145,106,4,34,19,15,4,136.79,26.5,36.25,0.32,0.18,3.77,0.04,0.42349868707823435
2013,Azhar Mahmood,Powerplay,20,26,1,15,3,3,0,76.92,26.0,20.0,0.58,0.12,0.0,0.04,-1.0413295800653608
2013,B Chipli,Powerplay,16,18,0,10,2,1,1,88.89,,,0.56,0.11,5.56,0.0,-1.0430349611888095
2013,BB Samantray,Death,29,23,3,8,4,4,0,126.09,7.67,9.67,0.35,0.17,0.0,0.13,-0.8149779185822449
2013,BB Samantray,Middle,72,64,2,24,8,6,2,112.5,32.0,36.0,0.38,0.12,3.12,0.03,-0.30388317764537165
2013,BB Samantray,Powerplay,22,27,0,16,3,3,0,81.48,,,0.59,0.11,0.0,0.0,-1.285205380519835
2013,BJ Hodge,Death,147,103,6,30,17,11,6,142.72,17.17,24.5,0.29,0.17,5.83,0.06,0.4425849137214273
2013,BJ Hodge,Middle,146,121,2,45,19,16,3,120.66,60.5,73.0,0.37,0.16,2.48,0.02,0.6401204020868108
2013,BJ Rohrer,Death,73,31,1,5,11,6,5,235.48,31.0,73.0,0.16,0.35,16.13,0.03,1.8732306843772852
2013,BJ Rohrer,Middle,105,99,4,44,13,13,0,106.06,24.75,26.25,0.44,0.13,0.0,0.04,-0.5303209218478153
2013,BMAJ Mendis,Middle,20,20,3,4,0,0,0,100.0,6.67,6.67,0.2,0.0,0.0,0.15,-1.4472057698359047
2013,Bhuvneshwar Kumar,Death,50,60,7,30,4,3,1,83.33,8.57,7.14,0.5,0.07,1.67,0.12,-1.122732811272881
2013,Bhuvneshwar Kumar,Middle,2,12,0,10,0,0,0,16.67,,,0.83,0.0,0.0,0.0,-1.891900843906259
2013,CA Pujara,Middle,27,26,1,13,4,4,0,103.85,26.0,27.0,0.5,0.15,0.0,0.04,-0.7454783411211713
2013,CA Pujara,Powerplay,65,74,3,41,10,10,0,87.84,24.67,21.67,0.55,0.14,0.0,0.04,-0.7296782954273102
2013,CH Gayle,Death,95,44,1,12,15,7,8,215.91,44.0,95.0,0.27,0.34,18.18,0.02,2.4385502448937504
2013,CH Gayle,Middle,298,189,2,71,41,18,23,157.67,94.5,149.0,0.38,0.22,12.17,0.01,4.309454413063374
2013,CH Gayle,Powerplay,301,233,7,124,50,32,18,129.18,33.29,43.0,0.53,0.21,7.73,0.03,2.6223204983894135
2013,CL White,Death,43,24,1,5,5,1,4,179.17,24.0,43.0,0.21,0.21,16.67,0.04,0.7279295642331914
2013,CL White,Middle,120,117,7,50,14,11,3,102.56,16.71,17.14,0.43,0.12,2.56,0.06,-0.3426876815475216
2013,CL White,Powerplay,41,43,3,20,5,5,0,95.35,14.33,13.67,0.47,0.12,0.0,0.07,-0.9801994424597035
2013,CM Gautam,Middle,29,23,0,8,3,2,1,126.09,,,0.35,0.13,4.35,0.0,-0.8437679556016295
2013,DA Warner,Death,68,37,3,13,11,7,4,183.78,12.33,22.67,0.35,0.3,10.81,0.08,0.6984426782714778
2013,DA Warner,Middle,210,155,3,43,23,15,8,135.48,51.67,70.0,0.28,0.15,5.16,0.02,1.225838306747133
2013,DA Warner,Powerplay,117,126,6,71,18,16,2,92.86,21.0,19.5,0.56,0.14,1.59,0.05,-0.3041175540001429
2013,DB Das,Death,15,16,2,7,2,2,0,93.75,8.0,7.5,0.44,0.12,0.0,0.12,-1.147835835911072
2013,DB Das,Middle,60,60,3,35,8,3,5,100.0,20.0,20.0,0.58,0.13,8.33,0.05,-0.1476205884141442
2013,DB Ravi Teja,Middle,10,14,1,5,0,0,0,71.43,14.0,10.0,0.36,0.0,0.0,0.07,-1.531656779278931
2013,DH Yagnik,Death,47,28,1,7,7,6,1,167.86,28.0,47.0,0.25,0.25,3.57,0.04,0.2590816664191438
2013,DH Yagnik,Middle,78,69,6,34,12,11,1,113.04,11.5,13.0,0.49,0.17,1.45,0.09,-0.48312977636511406
2013,DJ Bravo,Death,71,44,3,12,8,6,2,161.36,14.67,23.67,0.27,0.18,4.55,0.07,-0.06870030070945447
2013,DJ Bravo,Middle,11,27,2,17,0,0,0,40.74,13.5,5.5,0.63,0.0,0.0,0.07,-1.7201800978236084
2013,DJ Bravo,Powerplay,39,41,3,24,6,5,1,95.12,13.67,13.0,0.59,0.15,2.44,0.07,-0.7477969014124204
2013,DJ Hussey,Middle,152,148,8,55,14,10,4,102.7,18.5,19.0,0.37,0.09,2.7,0.05,-0.3029896803639047
2013,DJ Hussey,Powerplay,79,56,1,22,12,10,2,141.07,56.0,79.0,0.39,0.21,3.57,0.02,0.6636933368825901
2013,DJG Sammy,Death,53,30,4,9,7,3,4,176.67,7.5,13.25,0.3,0.23,13.33,0.13,0.36049394764837733
2013,DJG Sammy,Middle,107,95,2,40,11,5,6,112.63,47.5,53.5,0.42,0.12,6.32,0.02,0.3966092021322374
2013,DPMD Jayawardene,Death,21,12,2,5,4,3,1,175.0,6.0,10.5,0.42,0.33,8.33,0.17,0.07316580974213599
2013,DPMD Jayawardene,Middle,122,104,3,36,13,10,3,117.31,34.67,40.67,0.35,0.12,2.88,0.03,-0.012717154811526646
2013,DPMD Jayawardene,Powerplay,160,175,9,105,26,24,2,91.43,19.44,17.78,0.6,0.15,1.14,0.05,-0.09345709569128711
2013,DR Smith,Middle,180,119,8,43,25,15,10,151.26,14.88,22.5,0.36,0.21,8.4,0.07,1.1550928040385624
2013,DR Smith,Powerplay,238,231,4,129,34,25,9,103.03,57.75,59.5,0.56,0.15,3.9,0.02,1.3128994265772604
2013,DW Steyn,Death,50,32,2,12,7,5,2,156.25,16.0,25.0,0.38,0.22,6.25,0.06,0.032145943219764446
2013,EJG Morgan,Death,98,65,4,27,13,6,7,150.77,16.25,24.5,0.42,0.2,10.77,0.06,0.6484792940331415
2013,EJG Morgan,Middle,186,156,6,67,25,19,6,119.23,26.0,31.0,0.43,0.16,3.85,0.04,0.5688820398438693
2013,EJG Morgan,Powerplay,23,29,0,18,3,3,0,79.31,,,0.62,0.1,0.0,0.0,-1.3162928119712436
2013,G Gambhir,Middle,110,109,6,40,9,7,2,100.92,18.17,18.33,0.37,0.08,1.83,0.06,-0.663600324746868
2013,G Gambhir,Powerplay,296,244,8,115,47,44,3,121.31,30.5,37.0,0.47,0.19,1.23,0.03,1.0377133431433068
2013,GH Vihari,Death,23,25,4,11,2,2,0,92.0,6.25,5.75,0.44,0.08,0.0,0.16,-1.2631108868670524
2013,GH Vihari,Middle,115,126,5,50,9,8,1,91.27,25.2,23.0,0.4,0.07,0.79,0.04,-0.7782809534547502
2013,GH Vihari,Powerplay,59,89,4,51,5,5,0,66.29,22.25,14.75,0.57,0.06,0.0,0.04,-1.2236979401672792
2013,Gurkeerat Singh,Death,29,19,4,6,4,2,2,152.63,4.75,7.25,0.32,0.21,10.53,0.21,-0.18212069134660414
2013,Gurkeerat Singh,Middle,58,52,5,20,6,5,1,111.54,10.4,11.6,0.38,0.12,1.92,0.1,-0.7729378084712056
2013,Gurkeerat Singh,Powerplay,21,27,0,17,3,3,0,77.78,,,0.63,0.11,0.0,0.0,-1.3013644266525737
2013,Harbhajan Singh,Death,102,61,4,18,16,12,4,167.21,15.25,25.5,0.3,0.26,6.56,0.07,0.5939749655544533
2013,Harbhajan Singh,Middle,14,21,1,12,1,0,1,66.67,21.0,14.0,0.57,0.05,4.76,0.05,-1.1520400511115647
2013,Irfan Pathan,Death,54,47,4,18,6,4,2,114.89,11.75,13.5,0.38,0.13,4.26,0.09,-0.5685439813800488
2013,Irfan Pathan,Middle,68,93,3,40,3,3,0,73.12,31.0,22.67,0.43,0.03,0.0,0.03,-1.2200876019577052
2013,J Botha,Middle,16,19,3,11,2,2,0,84.21,6.33,5.33,0.58,0.11,0.0,0.16,-1.237386909799216
2013,J Botha,Powerplay,25,28,1,19,4,3,1,89.29,28.0,25.0,0.68,0.14,3.57,0.04,-0.6741063794401523
2013,JA Morkel,Death,25,15,2,4,3,1,2,166.67,7.5,12.5,0.27,0.2,13.33,0.13,-0.026349498519904185
2013,JA Morkel,Middle,21,22,1,10,2,1,1,95.45,22.0,21.0,0.45,0.09,4.55,0.05,-0.8325842352938628
2013,JH Kallis,Death,35,20,3,7,7,7,0,175.0,6.67,11.67,0.35,0.35,0.0,0.15,-0.10223205927606323
2013,JH Kallis,Middle,124,146,8,58,8,6,2,84.93,18.25,15.5,0.4,0.05,1.37,0.05,-0.874508327629673
2013,JH Kallis,Powerplay,152,161,4,87,23,22,1,94.41,40.25,38.0,0.54,0.14,0.62,0.02,-0.035551024710897126
2013,JP Faulkner,Death,40,31,2,12,5,3,2,129.03,15.5,20.0,0.39,0.16,6.45,0.06,-0.328434700309807
2013,JP Faulkner,Powerplay,14,19,3,11,2,2,0,73.68,6.33,4.67,0.58,0.11,0.0,0.16,-1.291366633633982
2013,KA Pollard,Death,216,118,7,37,31,13,18,183.05,16.86,30.86,0.31,0.26,15.25,0.06,2.4922864040058457
2013,KA Pollard,Middle,204,167,4,71,25,14,11,122.16,41.75,51.0,0.43,0.15,6.59,0.02,1.2683373037441366
2013,KB Arun Karthik,Death,17,18,0,9,2,2,0,94.44,,,0.5,0.11,0.0,0.0,-1.2572503978299454
2013,KB Arun Karthik,Middle,19,15,1,6,2,1,1,126.67,15.0,19.0,0.4,0.13,6.67,0.07,-0.5725806753623643
2013,KC Sangakkara,Middle,29,47,6,20,0,0,0,61.7,7.83,4.83,0.43,0.0,0.0,0.13,-1.636754327321333
2013,KC Sangakkara,Powerplay,75,73,2,36,12,12,0,102.74,36.5,37.5,0.49,0.16,0.0,0.03,-0.3724081797661963
2013,KD Karthik,Death,61,26,4,7,10,4,6,234.62,6.5,15.25,0.27,0.38,23.08,0.15,1.4850977522289488
2013,KD Karthik,Middle,275,219,14,72,34,30,4,125.57,15.64,19.64,0.33,0.16,1.83,0.06,0.5036094952914685
2013,KD Karthik,Powerplay,174,177,2,93,24,20,4,98.31,88.5,87.0,0.53,0.14,2.26,0.01,0.8830062466973748
2013,KK Cooper,Death,35,18,2,6,5,3,2,194.44,9.0,17.5,0.33,0.28,11.11,0.11,0.3213189647824443
2013,KM Jadhav,Death,59,38,3,10,6,2,4,155.26,12.67,19.67,0.26,0.16,10.53,0.08,0.08367426625797866
2013,KM Jadhav,Middle,62,68,4,23,4,4,0,91.18,17.0,15.5,0.34,0.06,0.0,0.06,-1.1345591883340116
2013,KW Richardson,Death,10,13,2,5,0,0,0,76.92,6.5,5.0,0.38,0.0,0.0,0.15,-1.5682253395971562
2013,KW Richardson,Middle,24,23,0,11,3,2,1,104.35,,,0.48,0.13,4.35,0.0,-0.9387132699058839
2013,Karn Sharma,Death,31,29,1,10,2,1,1,106.9,29.0,31.0,0.34,0.07,3.45,0.03,-0.7365845570311391
2013,Karn Sharma,Middle,44,45,3,21,5,4,1,97.78,15.0,14.67,0.47,0.11,2.22,0.07,-0.8374197183565906
2013,Karn Sharma,Powerplay,10,15,1,10,1,1,0,66.67,15.0,10.0,0.67,0.07,0.0,0.07,-1.3725272370705395
2013,Kohli,Death,100,43,5,11,17,11,6,232.56,8.6,20.0,0.26,0.4,13.95,0.12,1.5127907983850841
2013,Kohli,Middle,281,207,6,62,31,20,11,135.75,34.5,46.83,0.3,0.15,5.31,0.03,1.4119751022859641
2013,Kohli,Powerplay,142,123,1,63,24,21,3,115.45,123.0,142.0,0.51,0.2,2.44,0.01,1.681398101757915
2013,LA Pomersbach,Middle,16,30,0,21,1,1,0,53.33,,,0.7,0.03,0.0,0.0,-1.6383188082466875
2013,LA Pomersbach,Powerplay,25,19,2,9,4,4,0,131.58,9.5,12.5,0.47,0.21,0.0,0.11,-0.6702913894617195
2013,LJ Wright,Death,72,32,3,8,14,12,2,225.0,10.67,24.0,0.25,0.44,6.25,0.09,0.996235058246304
2013,LJ Wright,Middle,25,21,0,8,4,4,0,119.05,,,0.38,0.19,0.0,0.0,-0.9195972466733349
2013,LRPL Taylor,Middle,54,64,2,27,2,1,1,84.38,32.0,27.0,0.42,0.03,1.56,0.03,-1.0245817618139899
2013,Laxmi Shukla,Middle,3,13,2,10,0,0,0,23.08,6.5,1.5,0.77,0.0,0.0,0.15,-1.8457428610293116
2013,M Morkel,Death,55,26,4,6,9,6,3,211.54,6.5,13.75,0.23,0.35,11.54,0.15,0.7062435785190937
2013,M Vijay,Middle,61,60,4,23,5,4,1,101.67,15.0,15.25,0.38,0.08,1.67,0.07,-0.8941764915485603
2013,M Vijay,Powerplay,243,227,8,109,29,22,7,107.05,28.38,30.38,0.48,0.13,3.08,0.04,0.6129561268067558
2013,M Vohra,Middle,53,40,3,11,6,5,1,132.5,13.33,17.67,0.28,0.15,2.5,0.08,-0.5262590858862058
2013,M Vohra,Powerplay,88,68,3,29,14,14,0,129.41,22.67,29.33,0.43,0.21,0.0,0.04,-0.18952015685447882
2013,MA Agarwal,Powerplay,50,50,3,29,8,6,2,100.0,16.67,16.67,0.58,0.16,4.0,0.06,-0.4806000246991074
2013,MC Henriques,Death,56,30,2,10,10,8,2,186.67,15.0,28.0,0.33,0.33,6.67,0.07,0.5371473092316732
2013,MC Henriques,Middle,44,47,1,22,4,3,1,93.62,47.0,44.0,0.47,0.09,2.13,0.02,-0.5749043063073351
2013,MC Juneja,Middle,78,83,3,33,7,6,1,93.98,27.67,26.0,0.4,0.08,1.2,0.04,-0.7539179699363044
2013,MC Juneja,Powerplay,25,24,1,10,3,3,0,104.17,24.0,25.0,0.42,0.12,0.0,0.04,-0.8617752980212257
2013,MDKJ Perera,Powerplay,14,13,2,8,3,3,0,107.69,6.5,7.0,0.62,0.23,0.0,0.15,-0.8266506331388223
2013,MEK Hussey,Death,54,28,2,7,9,6,3,192.86,14.0,27.0,0.25,0.32,10.71,0.07,0.6962241304003738
2013,MEK Hussey,Middle,345,245,9,62,40,30,10,140.82,27.22,38.33,0.25,0.16,4.08,0.04,1.4976286475855047
2013,MEK Hussey,Powerplay,334,307,4,148,49,45,4,108.79,76.75,83.5,0.48,0.16,1.3,0.01,1.6179300397902785
2013,MG Johnson,Death,27,28,4,13,2,0,2,96.43,7.0,6.75,0.46,0.07,7.14,0.14,-0.8916882606775217
2013,MK Pandey,Death,42,26,2,7,7,7,0,161.54,13.0,21.0,0.27,0.27,0.0,0.08,-0.2209218631234862
2013,MK Pandey,Middle,56,59,3,19,4,3,1,94.92,19.67,18.67,0.32,0.07,1.69,0.05,-0.9319191575490594
2013,MK Pandey,Powerplay,38,54,1,33,3,1,2,70.37,54.0,38.0,0.61,0.06,3.7,0.02,-0.719741814892725
2013,MK Tiwary,Death,37,30,5,11,3,3,0,123.33,6.0,7.4,0.37,0.1,0.0,0.17,-1.034437101510841
2013,MK Tiwary,Middle,95,99,2,41,9,8,1,95.96,49.5,47.5,0.41,0.09,1.01,0.02,-0.4115314941908948
2013,MK Tiwary,Powerplay,14,13,1,5,1,1,0,107.69,13.0,14.0,0.38,0.08,0.0,0.08,-1.1233337484802561
2013,MR Marsh,Death,49,31,5,13,7,3,4,158.06,6.2,9.8,0.42,0.23,12.9,0.16,0.22498179233566903
2013,MR Marsh,Middle,91,75,2,26,9,3,6,121.33,37.5,45.5,0.35,0.12,8.0,0.03,0.3291244714812835
2013,MS Bisla,Death,33,16,1,4,6,5,1,206.25,16.0,33.0,0.25,0.38,6.25,0.06,0.5871660984771443
2013,MS Bisla,Middle,62,50,2,18,8,6,2,124.0,25.0,31.0,0.36,0.16,4.0,0.04,-0.20226235971520204
2013,MS Bisla,Powerplay,160,182,11,116,28,25,3,87.91,16.55,14.55,0.64,0.15,1.65,0.06,0.0014652069810564407
2013,MS Dhoni,Death,240,129,8,38,33,17,16,186.05,16.12,30.0,0.29,0.26,12.4,0.06,2.3150027878005104
2013,MS Dhoni,Middle,207,160,4,53,22,14,8,129.38,40.0,51.75,0.33,0.14,5.0,0.02,0.923315983323686
2013,MS Gony,Death,36,20,2,8,5,2,3,180.0,10.0,18.0,0.4,0.25,15.0,0.1,0.38953967222346136
2013,Mandeep Singh,Middle,61,49,2,12,6,6,0,124.49,24.5,30.5,0.24,0.12,0.0,0.04,-0.6204959079425374
2013,Mandeep Singh,Powerplay,184,168,10,81,29,29,0,109.52,16.8,18.4,0.48,0.17,0.0,0.06,-0.0654987158232974
2013,Maxwell,Powerplay,23,20,2,13,3,0,3,115.0,10.0,11.5,0.65,0.15,15.0,0.1,-0.24643847709684572
2013,Miller,Death,137,63,4,12,20,10,10,217.46,15.75,34.25,0.19,0.32,15.87,0.06,1.897440340676681
2013,Miller,Middle,267,177,3,48,30,16,14,150.85,59.0,89.0,0.27,0.17,7.91,0.02,2.310490268559666
2013,Miller,Powerplay,14,17,1,9,2,2,0,82.35,17.0,14.0,0.53,0.12,0.0,0.06,-1.1189145490281538
2013,NLTC Perera,Death,117,79,8,27,13,5,8,148.1,9.88,14.62,0.34,0.16,10.13,0.1,0.48953231175480383
2013,NLTC Perera,Middle,105,79,2,25,11,5,6,132.91,39.5,52.5,0.32,0.14,7.59,0.03,0.5530916341562652
2013,Narine,Death,21,19,3,8,2,0,2,110.53,6.33,7.0,0.42,0.11,10.53,0.16,-0.6424060833703087
2013,OA Shah,Death,12,13,2,5,1,1,0,92.31,6.5,6.0,0.38,0.08,0.0,0.15,-1.2873751181654973
2013,P Kumar,Death,47,41,5,21,6,3,3,114.63,8.2,9.4,0.51,0.15,7.32,0.12,-0.4100959437046906
2013,PA Patel,Middle,53,57,5,18,3,3,0,92.98,11.4,10.6,0.32,0.05,0.0,0.09,-1.2362879410010892
2013,PA Patel,Powerplay,225,194,7,92,36,33,3,115.98,27.71,32.14,0.47,0.19,1.55,0.04,0.6497597447539585
2013,PA Reddy,Middle,17,18,2,7,2,2,0,94.44,9.0,8.5,0.39,0.11,0.0,0.11,-1.1543237432465707
2013,PA Reddy,Powerplay,51,64,4,34,5,5,0,79.69,16.0,12.75,0.53,0.08,0.0,0.06,-1.146173287160639
2013,PC Valthaty,Powerplay,4,12,0,9,0,0,0,33.33,,,0.75,0.0,0.0,0.0,-1.8191414632112786
2013,PP Chawla,Death,23,26,4,15,4,4,0,88.46,6.5,5.75,0.58,0.15,0.0,0.15,-1.0700078748722703
2013,PP Chawla,Middle,41,34,2,14,4,1,3,120.59,17.0,20.5,0.41,0.12,8.82,0.06,-0.32831194820951964
2013,Q de Kock,Powerplay,6,16,3,13,1,1,0,37.5,5.33,2.0,0.81,0.06,0.0,0.19,-1.6184041776835203
2013,R Bhatia,Death,67,39,3,10,8,5,3,171.79,13.0,22.33,0.26,0.21,7.69,0.08,0.19378375322502822
2013,R Bhatia,Middle,32,42,3,23,3,3,0,76.19,14.0,10.67,0.55,0.07,0.0,0.07,-1.2655467021724673
2013,R Dravid,Death,20,13,1,6,3,2,1,153.85,13.0,20.0,0.46,0.23,7.69,0.08,-0.16746188678860277
2013,R Dravid,Middle,191,159,11,47,19,16,3,120.13,14.45,17.36,0.3,0.12,1.89,0.07,-0.139478359667121
2013,R Dravid,Powerplay,260,261,4,155,47,46,1,99.62,65.25,65.0,0.59,0.18,0.38,0.02,1.0811214259421948
2013,R Rampaul,Death,17,24,4,15,2,2,0,70.83,6.0,4.25,0.62,0.08,0.0,0.17,-1.373730361884331
2013,R Sathish,Death,61,37,4,11,8,5,3,164.86,9.25,15.25,0.3,0.22,8.11,0.11,0.11156744795637809
2013,R Sathish,Middle,48,42,1,19,6,4,2,114.29,42.0,48.0,0.45,0.14,4.76,0.02,-0.11730402423629227
2013,R Vinay Kumar,Death,54,34,0,13,7,4,3,158.82,,,0.38,0.21,8.82,0.0,-0.12915518973169754
2013,RA Jadeja,Death,86,49,4,14,13,9,4,175.51,12.25,21.5,0.29,0.27,8.16,0.08,0.5638261857194388
2013,RA Jadeja,Middle,112,86,4,23,10,8,2,130.23,21.5,28.0,0.27,0.12,2.33,0.05,-0.28892459442669166
2013,RE van der Merwe,Middle,14,16,1,7,1,1,0,87.5,16.0,14.0,0.44,0.06,0.0,0.06,-1.254730471167914
2013,RN ten Doeschate,Death,34,18,2,5,6,5,1,188.89,9.0,17.0,0.28,0.33,5.56,0.11,0.1895588557488613
2013,RN ten Doeschate,Middle,49,40,1,10,5,4,1,122.5,40.0,49.0,0.25,0.12,2.5,0.02,-0.28403310341861254
2013,RT Ponting,Powerplay,48,65,3,35,4,3,1,73.85,21.67,16.0,0.54,0.06,1.54,0.05,-1.0822264760227005
2013,RV Uthappa,Middle,117,105,5,41,12,7,5,111.43,21.0,23.4,0.39,0.11,4.76,0.05,-0.08862126968995647
2013,RV Uthappa,Powerplay,303,274,10,127,40,34,6,110.58,27.4,30.3,0.46,0.15,2.19,0.04,0.8825954366956628
2013,Rahane,Death,51,33,0,10,7,5,2,154.55,,,0.3,0.21,6.06,0.0,-0.3051200688990398
2013,Rahane,Middle,195,186,8,59,16,12,4,104.84,23.25,24.38,0.32,0.09,2.15,0.04,-0.1871441468267009
2013,Rahane,Powerplay,242,253,7,128,30,25,5,95.65,36.14,34.57,0.51,0.12,1.98,0.03,0.4343890327925428
2013,Rahul Sharma,Death,11,17,3,10,1,1,0,64.71,5.67,3.67,0.59,0.06,0.0,0.18,-1.4793476185903198
2013,Rishi Dhawan,Middle,13,12,1,6,2,2,0,108.33,12.0,13.0,0.5,0.17,0.0,0.08,-0.9095090132037849
2013,Rohit Sharma,Death,197,92,4,25,29,11,18,214.13,23.0,49.25,0.27,0.32,19.57,0.04,3.048262379956097
2013,Rohit Sharma,Middle,298,263,7,82,29,20,9,113.31,37.57,42.57,0.31,0.11,3.42,0.03,0.9092121642082494
2013,Rohit Sharma,Powerplay,43,60,3,34,5,4,1,71.67,20.0,14.33,0.57,0.08,1.67,0.05,-1.0363360812480895
2013,Russell,Death,11,12,2,4,0,0,0,91.67,6.0,5.5,0.33,0.0,0.0,0.17,-1.4977530114613418
2013,S Badrinath,Middle,100,93,5,29,8,8,0,107.53,18.6,20.0,0.31,0.09,0.0,0.05,-0.8292505765585656
2013,S Badrinath,Powerplay,24,30,2,17,3,3,0,80.0,15.0,12.0,0.57,0.1,0.0,0.07,-1.1679711499976235
2013,S Nadeem,Death,11,22,5,16,1,1,0,50.0,4.4,2.2,0.73,0.05,0.0,0.23,-1.5830013712362467
2013,S Narwal,Death,17,13,1,6,3,3,0,130.77,13.0,17.0,0.46,0.23,0.0,0.08,-0.6047629418858632
2013,SE Marsh,Death,20,20,4,6,1,1,0,100.0,5.0,5.0,0.3,0.05,0.0,0.2,-1.3307306320344106
2013,SE Marsh,Middle,146,109,1,31,19,16,3,133.94,109.0,146.0,0.28,0.17,2.75,0.01,1.611510949643362
2013,SE Marsh,Powerplay,134,127,3,67,23,22,1,105.51,42.33,44.67,0.53,0.18,0.79,0.02,0.18506094977757326
2013,SK Raina,Death,154,74,0,10,22,16,6,208.11,,,0.14,0.3,8.11,0.0,0.9217230526757962
2013,SK Raina,Middle,297,208,7,49,32,21,11,142.79,29.71,42.43,0.24,0.15,5.29,0.03,1.4175070810358894
2013,SK Raina,Powerplay,97,88,5,41,14,13,1,110.23,17.6,19.4,0.47,0.16,1.14,0.06,-0.39120695064580735
2013,SL Malinga,Death,9,19,3,14,1,1,0,47.37,6.33,3.0,0.74,0.05,0.0,0.16,-1.5848001813707642
2013,SMSM Senanayake,Death,9,16,1,8,0,0,0,56.25,16.0,9.0,0.5,0.0,0.0,0.06,-1.6100615597070957
2013,SPD Smith,Death,49,24,0,5,7,3,4,204.17,,,0.21,0.29,16.67,0.0,0.5465981841883747
2013,SPD Smith,Middle,90,86,5,34,10,10,0,104.65,17.2,18.0,0.4,0.12,0.0,0.06,-0.7439246535312257
2013,SPD Smith,Powerplay,20,24,0,11,2,2,0,83.33,,,0.46,0.08,0.0,0.0,-1.3706023171059547
2013,SR Tendulkar,Middle,84,64,4,17,10,8,2,131.25,16.0,21.0,0.27,0.16,3.12,0.06,-0.25989921154958023
2013,SR Tendulkar,Powerplay,203,177,9,92,34,31,3,114.69,19.67,22.56,0.52,0.19,1.69,0.05,0.4748876941556686
2013,SR Watson,Death,61,29,3,8,8,3,5,210.34,9.67,20.33,0.28,0.28,17.24,0.1,0.9206111273837478
2013,SR Watson,Middle,253,176,7,59,34,22,12,143.75,25.14,36.14,0.34,0.19,6.82,0.04,1.6109400593338385
2013,SR Watson,Powerplay,229,188,4,89,39,34,5,121.81,47.0,57.25,0.47,0.21,2.66,0.02,1.2952767099075202
2013,SS Tiwary,Death,21,20,2,8,2,2,0,105.0,10.0,10.5,0.4,0.1,0.0,0.1,-1.105597285009268
2013,SS Tiwary,Middle,72,72,2,28,5,1,4,100.0,36.0,36.0,0.39,0.07,5.56,0.03,-0.327080812005542
2013,SS Tiwary,Powerplay,16,21,0,11,1,1,0,76.19,,,0.52,0.05,0.0,0.0,-1.4952613684848641
2013,STR Binny,Death,77,51,1,15,9,5,4,150.98,51.0,77.0,0.29,0.18,7.84,0.02,0.8103989940353141
2013,STR Binny,Middle,208,144,7,50,27,19,8,144.44,20.57,29.71,0.35,0.19,5.56,0.05,0.9897110211044973
2013,Samson,Death,49,34,2,10,7,6,1,144.12,17.0,24.5,0.29,0.21,2.94,0.06,-0.2217486000064976
2013,Samson,Middle,126,111,4,37,12,8,4,113.51,27.75,31.5,0.33,0.11,3.6,0.04,-0.09240637632425168
2013,Samson,Powerplay,31,34,2,20,5,5,0,91.18,17.0,15.5,0.59,0.15,0.0,0.06,-0.9114205131212483
2013,Sikhar Dhawan,Death,21,12,0,4,4,4,0,175.0,,,0.33,0.33,0.0,0.0,-0.37270109564709153
2013,Sikhar Dhawan,Middle,151,110,3,31,19,17,2,137.27,36.67,50.33,0.28,0.17,1.82,0.03,0.36329703233142124
2013,Sikhar Dhawan,Powerplay,139,140,5,71,19,16,3,99.29,28.0,27.8,0.51,0.14,2.14,0.04,-0.05360978363926502
2013,TL Suman,Powerplay,48,53,4,30,8,8,0,90.57,13.25,12.0,0.57,0.15,0.0,0.08,-0.8705300801131887
2013,TM Dilshan,Middle,23,16,1,2,3,3,0,143.75,16.0,23.0,0.12,0.19,0.0,0.06,-0.5618626290508159
2013,TM Dilshan,Powerplay,48,71,3,52,9,9,0,67.61,23.67,16.0,0.73,0.13,0.0,0.04,-0.9369428262341027
2013,UA Birla,Powerplay,7,14,0,10,1,1,0,50.0,,,0.71,0.07,0.0,0.0,-1.5664204727259698
2013,UBT Chand,Middle,65,67,2,25,6,6,0,97.01,33.5,32.5,0.37,0.09,0.0,0.03,-0.7811226517089431
2013,UBT Chand,Powerplay,92,92,5,57,15,11,4,100.0,18.4,18.4,0.62,0.16,4.35,0.05,-0.0943156981058989
2013,UT Yadav,Death,38,39,1,17,4,3,1,97.44,39.0,38.0,0.44,0.1,2.56,0.03,-0.5968045150282203
2013,V Sehwag,Middle,79,55,4,20,13,11,2,143.64,13.75,19.75,0.36,0.24,3.64,0.07,0.05296289357993159
2013,V Sehwag,Powerplay,186,163,7,81,29,25,4,114.11,23.29,26.57,0.5,0.18,2.45,0.04,0.4554357699992604
2013,WP Saha,Powerplay,60,48,2,25,9,5,4,125.0,24.0,30.0,0.52,0.19,8.33,0.04,0.16362187021991506
2013,X Thalaivan Sargunam,Middle,10,17,1,9,0,0,0,58.82,17.0,10.0,0.53,0.0,0.0,0.06,-1.5867285554232113
